Trading Day,Contract,Delivery Period,Delivery Start,Delivery End,Contract Volume,Open Price,High Price,Low Price,Last Price,"Settlement
Price",Exchange Volume MWh,Exchange Traded Contracts,Exchange Number of Trades,TradeReg Volume MWh,TradeReg Traded Contracts,TradeReg Number of Trades,Open Interest MWh (prev. day),Open Interest Contracts (prev. day)
2/20/2018,DEBM,2018.04,1/4/2018,30/04/18,720,34.35,34.35,33.9,34.25,34.25,97920,136,26,180000,250,26,1399680,1944
2/20/2018,DEBM,2018.05,1/5/2018,31/05/18,744,30.6,30.6,30.6,30.6,30.74,7440,10,3,3720,5,1,183024,246
2/20/2018,DEBM,2018.06,1/6/2018,30/06/18,720,33.3,33.3,33.3,33.3,33.32,7200,10,4,18000,25,1,143280,199
2/20/2018,DEBM,2018.07,1/7/2018,31/07/18,744,,,,,33.75,0,0,0,0,0,0,0,0
2/20/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,32.2,0,0,0,0,0,0,0,0
2/20/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,35.62,0,0,0,0,0,0,0,0
2/20/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,37.82,0,0,0,0,0,0,0,0
2/20/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,40.63,0,0,0,0,0,0,0,0
2/19/2018,DEBM,2018.02,1/2/2018,28/02/18,672,,,,,40.76,0,0,0,0,0,0,13876128,20649
2/19/2018,DEBM,2018.03,1/3/2018,31/03/18,743,37.2,38,37.2,37.8,37.67,213984,288,35,439856,592,73,18010320,24240
2/19/2018,DEBM,2018.04,1/4/2018,30/04/18,720,33.6,34.3,33.6,34.3,34.16,82800,115,17,36000,50,7,1313280,1824
2/19/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,30.44,0,0,0,14880,20,2,168144,226
2/19/2018,DEBM,2018.06,1/6/2018,30/06/18,720,33.35,33.35,33.35,33.35,33.37,7200,10,1,43200,60,6,92880,129
2/19/2018,DEBM,2018.07,1/7/2018,31/07/18,744,,,,,33.63,0,0,0,0,0,0,0,0
2/19/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,32,0,0,0,0,0,0,0,0
2/19/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,35.53,0,0,0,0,0,0,0,0
2/19/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,37.54,0,0,0,0,0,0,0,0
2/19/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,40.42,0,0,0,0,0,0,0,0
2/16/2018,DEBM,2018.02,1/2/2018,28/02/18,672,,,,,39.09,0,0,0,0,0,0,13876128,20649
2/16/2018,DEBM,2018.03,1/3/2018,31/03/18,743,35.75,36.1,35.75,35.8,35.85,91389,123,21,618176,832,15,17643278,23746
2/16/2018,DEBM,2018.04,1/4/2018,30/04/18,720,32.94,32.94,32.94,32.94,33.03,8640,12,2,39600,55,7,1280160,1778
2/16/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,29.76,0,0,0,0,0,0,168144,226
2/16/2018,DEBM,2018.06,1/6/2018,30/06/18,720,32.85,32.85,32.8,32.8,32.83,36000,50,5,0,0,0,56880,79
2/16/2018,DEBM,2018.07,1/7/2018,31/07/18,744,,,,,33.08,0,0,0,0,0,0,0,0
2/16/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,31.42,0,0,0,0,0,0,0,0
2/16/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,34.56,0,0,0,0,0,0,0,0
2/16/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,37.18,0,0,0,0,0,0,0,0
2/16/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,39.63,0,0,0,0,0,0,0,0
2/15/2018,DEBM,2018.02,1/2/2018,28/02/18,672,,,,,38.99,0,0,0,0,0,0,13876128,20649
2/15/2018,DEBM,2018.03,1/3/2018,31/03/18,743,35.95,35.95,35.5,35.5,35.58,221414,298,44,68356,92,12,17394373,23411
2/15/2018,DEBM,2018.04,1/4/2018,30/04/18,720,32.9,33,32.7,32.7,32.86,41760,58,12,11520,16,4,1241280,1724
2/15/2018,DEBM,2018.05,1/5/2018,31/05/18,744,29.95,30,29.75,29.75,29.86,14880,20,5,0,0,0,164424,221
2/15/2018,DEBM,2018.06,1/6/2018,30/06/18,720,32.95,32.95,32.85,32.85,32.74,19440,27,4,3600,5,1,44640,62
2/15/2018,DEBM,2018.07,1/7/2018,31/07/18,744,,,,,32.94,0,0,0,0,0,0,0,0
2/15/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,31.42,0,0,0,0,0,0,0,0
2/15/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,34.58,0,0,0,0,0,0,0,0
2/15/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,37.2,0,0,0,0,0,0,0,0
2/15/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,39.63,0,0,0,0,0,0,0,0
2/14/2018,DEBM,2018.02,1/2/2018,28/02/18,672,,,,,38.82,0,0,0,0,0,0,13876128,20649
2/14/2018,DEBM,2018.03,1/3/2018,31/03/18,743,36.2,36.35,35.95,36.2,36.06,127053,171,28,185750,250,24,17141010,23070
2/14/2018,DEBM,2018.04,1/4/2018,30/04/18,720,32.9,33,32.9,33,33.13,23760,33,5,22320,31,7,1206720,1676
2/14/2018,DEBM,2018.05,1/5/2018,31/05/18,744,30,30,30,30,29.98,3720,5,1,18600,25,1,145824,196
2/14/2018,DEBM,2018.06,1/6/2018,30/06/18,720,,,,,33.25,0,0,0,0,0,0,44640,62
2/14/2018,DEBM,2018.07,1/7/2018,31/07/18,744,,,,,32.94,0,0,0,0,0,0,0,0
2/14/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,31.86,0,0,0,0,0,0,0,0
2/14/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,34.79,0,0,0,0,0,0,0,0
2/14/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,37.25,0,0,0,0,0,0,0,0
2/14/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,39.94,0,0,0,0,0,0,0,0
2/13/2018,DEBM,2018.02,1/2/2018,28/02/18,672,,,,,38.81,0,0,0,0,0,0,13876128,20649
2/13/2018,DEBM,2018.03,1/3/2018,31/03/18,743,36.2,36.6,36.2,36.5,36.44,239246,322,47,156030,210,26,16851240,22680
2/13/2018,DEBM,2018.04,1/4/2018,30/04/18,720,33.05,33.2,33,33.2,33.2,41040,57,8,25200,35,5,1154880,1604
2/13/2018,DEBM,2018.05,1/5/2018,31/05/18,744,29.7,29.7,29.7,29.7,29.75,744,1,1,0,0,0,145080,195
2/13/2018,DEBM,2018.06,1/6/2018,30/06/18,720,33,33,33,33,33.12,720,1,1,0,0,0,43920,61
2/13/2018,DEBM,2018.07,1/7/2018,31/07/18,744,,,,,32.54,0,0,0,0,0,0,0,0
2/13/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,31.93,0,0,0,0,0,0,0,0
2/13/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,34.61,0,0,0,0,0,0,0,0
2/13/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,37.25,0,0,0,0,0,0,0,0
2/13/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,39.74,0,0,0,0,0,0,0,0
2/12/2018,DEBM,2018.02,1/2/2018,28/02/18,672,,,,,38.43,0,0,0,0,0,0,13876128,20649
2/12/2018,DEBM,2018.03,1/3/2018,31/03/18,743,34.8,35.5,34.8,35.5,35.43,170890,230,39,256335,345,45,16429216,22112
2/12/2018,DEBM,2018.04,1/4/2018,30/04/18,720,32,32.45,31.9,32.45,32.45,139680,194,25,47520,66,9,1002240,1392
2/12/2018,DEBM,2018.05,1/5/2018,31/05/18,744,28.95,29.1,28.95,29.1,29.17,7440,10,2,0,0,0,137640,185
2/12/2018,DEBM,2018.06,1/6/2018,30/06/18,720,32,32,32,32,32.45,720,1,1,0,0,0,43200,60
2/12/2018,DEBM,2018.07,1/7/2018,31/07/18,744,,,,,32.54,0,0,0,0,0,0,0,0
2/12/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,30.92,0,0,0,0,0,0,0,0
2/12/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,33.78,0,0,0,0,0,0,0,0
2/12/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,36.53,0,0,0,0,0,0,0,0
2/12/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,38.82,0,0,0,0,0,0,0,0
2/9/2018,DEBM,2018.02,1/2/2018,28/02/18,672,,,,,38.47,0,0,0,0,0,0,13876128,20649
2/9/2018,DEBM,2018.03,1/3/2018,31/03/18,743,35.55,35.7,35.45,35.6,35.65,170890,230,33,245190,330,24,16042856,21592
2/9/2018,DEBM,2018.04,1/4/2018,30/04/18,720,32.55,32.65,32.45,32.5,32.5,25920,36,8,46800,65,7,959040,1332
2/9/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,29.1,0,0,0,0,0,0,137640,185
2/9/2018,DEBM,2018.06,1/6/2018,30/06/18,720,,,,,32.46,0,0,0,0,0,0,43200,60
2/9/2018,DEBM,2018.07,1/7/2018,31/07/18,744,,,,,32.53,0,0,0,0,0,0,0,0
2/9/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,30.81,0,0,0,0,0,0,0,0
2/9/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,33.84,0,0,0,0,0,0,0,0
2/9/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,36.61,0,0,0,0,0,0,0,0
2/9/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,38.9,0,0,0,0,0,0,0,0
2/8/2018,DEBM,2018.02,1/2/2018,28/02/18,672,,,,,38.62,0,0,0,0,0,0,13876128,20649
2/8/2018,DEBM,2018.03,1/3/2018,31/03/18,743,35.8,35.8,35.3,35.55,35.61,298686,402,65,308345,415,64,15606715,21005
2/8/2018,DEBM,2018.04,1/4/2018,30/04/18,720,32.9,32.9,32.55,32.7,32.65,25920,36,8,11520,16,2,928800,1290
2/8/2018,DEBM,2018.05,1/5/2018,31/05/18,744,29.3,29.3,29.3,29.3,29.25,3720,5,1,0,0,0,133920,180
2/8/2018,DEBM,2018.06,1/6/2018,30/06/18,720,,,,,32.59,0,0,0,0,0,0,43200,60
2/8/2018,DEBM,2018.07,1/7/2018,31/07/18,744,,,,,32.72,0,0,0,0,0,0,0,0
2/8/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,31.02,0,0,0,0,0,0,0,0
2/8/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,34.17,0,0,0,0,0,0,0,0
2/8/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,36.76,0,0,0,0,0,0,0,0
2/8/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,39.56,0,0,0,0,0,0,0,0
2/7/2018,DEBM,2018.02,1/2/2018,28/02/18,672,,,,,39.79,0,0,0,0,0,0,13876128,20649
2/7/2018,DEBM,2018.03,1/3/2018,31/03/18,743,36,36.5,36,36.15,36.43,285312,384,55,354411,477,42,15041292,20244
2/7/2018,DEBM,2018.04,1/4/2018,30/04/18,720,33.1,33.25,33.05,33.25,33.23,15120,21,6,158400,220,5,758880,1054
2/7/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,29.97,0,0,0,22320,30,6,111600,150
2/7/2018,DEBM,2018.06,1/6/2018,30/06/18,720,,,,,33.6,0,0,0,0,0,0,43200,60
2/7/2018,DEBM,2018.07,1/7/2018,31/07/18,744,,,,,33.22,0,0,0,0,0,0,0,0
2/7/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,31.67,0,0,0,0,0,0,0,0
2/7/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,34.55,0,0,0,0,0,0,0,0
2/7/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,37.38,0,0,0,0,0,0,0,0
2/7/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,39.91,0,0,0,0,0,0,0,0
2/6/2018,DEBM,2018.02,1/2/2018,28/02/18,672,,,,,39.8,0,0,0,0,0,0,13876128,20649
2/6/2018,DEBM,2018.03,1/3/2018,31/03/18,743,35,35.8,34.8,35.8,35.72,423510,570,86,195409,263,42,14556113,19591
2/6/2018,DEBM,2018.04,1/4/2018,30/04/18,720,32.85,33.1,32.8,33.1,33.03,45360,63,11,7200,10,2,706320,981
2/6/2018,DEBM,2018.05,1/5/2018,31/05/18,744,29.7,29.85,29.7,29.85,29.75,7440,10,2,0,0,0,104160,140
2/6/2018,DEBM,2018.06,1/6/2018,30/06/18,720,32.9,32.9,32.8,32.8,33.03,10800,15,3,0,0,0,32400,45
2/6/2018,DEBM,2018.07,1/7/2018,31/07/18,744,,,,,33.04,0,0,0,0,0,0,0,0
2/6/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,31.51,0,0,0,0,0,0,0,0
2/6/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,34.13,0,0,0,0,0,0,0,0
2/6/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,37.1,0,0,0,0,0,0,0,0
2/6/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,39.63,0,0,0,0,0,0,0,0
2/5/2018,DEBM,2018.02,1/2/2018,28/02/18,672,,,,,40.45,0,0,0,0,0,0,13876128,20649
2/5/2018,DEBM,2018.03,1/3/2018,31/03/18,743,35.35,35.5,34.9,35.3,35.29,341780,460,75,413851,557,83,13979545,18815
2/5/2018,DEBM,2018.04,1/4/2018,30/04/18,720,33,33.05,32.85,33.05,33.1,136080,189,26,36000,50,5,566640,787
2/5/2018,DEBM,2018.05,1/5/2018,31/05/18,744,29.85,29.85,29.85,29.85,29.89,7440,10,2,0,0,0,96720,130
2/5/2018,DEBM,2018.06,1/6/2018,30/06/18,720,,,,,32.99,0,0,0,0,0,0,32400,45
2/5/2018,DEBM,2018.07,1/7/2018,31/07/18,744,,,,,33.07,0,0,0,0,0,0,0,0
2/5/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,31.52,0,0,0,0,0,0,0,0
2/5/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,34.55,0,0,0,0,0,0,0,0
2/5/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,37.3,0,0,0,0,0,0,0,0
2/5/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,39.83,0,0,0,0,0,0,0,0
2/2/2018,DEBM,2018.02,1/2/2018,28/02/18,672,,,,,43.48,0,0,0,0,0,0,13876128,20649
2/2/2018,DEBM,2018.03,1/3/2018,31/03/18,743,35.5,36,35.2,35.85,35.99,242961,327,44,131511,177,17,13662284,18388
2/2/2018,DEBM,2018.04,1/4/2018,30/04/18,720,33.8,33.8,33.7,33.7,33.8,18000,25,3,25200,35,2,563040,782
2/2/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,30.19,0,0,0,0,0,0,96720,130
2/2/2018,DEBM,2018.06,1/6/2018,30/06/18,720,,,,,33.32,0,0,0,0,0,0,32400,45
2/2/2018,DEBM,2018.07,1/7/2018,31/07/18,744,,,,,33.52,0,0,0,0,0,0,0,0
2/2/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,31.74,0,0,0,0,0,0,0,0
2/2/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,34.96,0,0,0,0,0,0,0,0
2/2/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,37.72,0,0,0,0,0,0,0,0
2/2/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,40.25,0,0,0,0,0,0,0,0
2/1/2018,DEBM,2018.02,1/2/2018,28/02/18,672,,,,,44.03,0,0,0,0,0,0,13876128,20649
2/1/2018,DEBM,2018.03,1/3/2018,31/03/18,743,35.35,36.05,35.3,35.75,35.78,335836,452,68,305373,411,61,13121380,17660
2/1/2018,DEBM,2018.04,1/4/2018,30/04/18,720,33.95,34,33.4,33.65,33.7,72720,101,17,68400,95,10,439920,611
2/1/2018,DEBM,2018.05,1/5/2018,31/05/18,744,30.85,31,30.55,30.55,30.4,74400,100,13,3720,5,1,44640,60
2/1/2018,DEBM,2018.06,1/6/2018,30/06/18,720,34,34,34,34,33.81,3600,5,1,0,0,0,32400,45
2/1/2018,DEBM,2018.07,1/7/2018,31/07/18,744,,,,,33.78,0,0,0,0,0,0,0,0
2/1/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,31.81,0,0,0,0,0,0,0,0
2/1/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,35.23,0,0,0,0,0,0,0,0
2/1/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,37.94,0,0,0,0,0,0,0,0
2/1/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,40.47,0,0,0,0,0,0,0,0
1/31/2018,DEBM,2018.02,1/2/2018,28/02/18,672,39.65,41,39.5,40.9,40.9,158592,236,35,84672,126,19,13706784,20397
1/31/2018,DEBM,2018.03,1/3/2018,31/03/18,743,34.15,34.85,34.05,34.75,34.77,184264,248,40,101791,137,19,12909625,17375
1/31/2018,DEBM,2018.04,1/4/2018,30/04/18,720,33.05,33.4,33.05,33.4,33.38,25200,35,6,39600,55,7,436320,606
1/31/2018,DEBM,2018.05,1/5/2018,31/05/18,744,30.1,30.1,30.1,30.1,30.1,3720,5,1,18600,25,1,22320,30
1/31/2018,DEBM,2018.06,1/6/2018,30/06/18,720,33.8,33.8,33.8,33.8,33.84,3600,5,1,0,0,0,28800,40
1/31/2018,DEBM,2018.07,1/7/2018,31/07/18,744,,,,,33.54,0,0,0,0,0,0,0,0
1/31/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,31.54,0,0,0,0,0,0,0,0
1/31/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,35.3,0,0,0,0,0,0,0,0
1/31/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,37.95,0,0,0,0,0,0,0,0
1/31/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,40.31,0,0,0,0,0,0,0,0
1/30/2018,DEBM,2018.01,1/1/2018,31/01/18,744,,,,,29.46,0,0,0,0,0,0,11856384,15936
1/30/2018,DEBM,2018.02,1/2/2018,28/02/18,672,39.25,39.4,38.5,38.55,38.58,120288,179,24,272160,405,32,13597920,20235
1/30/2018,DEBM,2018.03,1/3/2018,31/03/18,743,33.95,34.1,33.8,33.8,33.82,190951,257,35,199124,268,40,12580476,16932
1/30/2018,DEBM,2018.04,1/4/2018,30/04/18,720,33.15,33.15,32.95,33,32.95,108000,150,21,3600,5,1,339120,471
1/30/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,29.81,0,0,0,3720,5,1,26040,35
1/30/2018,DEBM,2018.06,1/6/2018,30/06/18,720,33.5,33.5,33.5,33.5,33.5,3600,5,1,0,0,0,25200,35
1/30/2018,DEBM,2018.07,1/7/2018,31/07/18,744,,,,,33.39,0,0,0,0,0,0,0,0
1/30/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,31.54,0,0,0,0,0,0,0,0
1/30/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,34.97,0,0,0,0,0,0,0,0
1/30/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,37.9,0,0,0,0,0,0,0,0
1/29/2018,DEBM,2018.01,1/1/2018,31/01/18,744,,,,,29.53,0,0,0,0,0,0,11856384,15936
1/29/2018,DEBM,2018.02,1/2/2018,28/02/18,672,40.55,40.55,39.05,39.05,39.1,75936,113,21,232512,346,32,13337184,19847
1/29/2018,DEBM,2018.03,1/3/2018,31/03/18,743,34.65,34.65,34.05,34.05,34.19,86188,116,22,59440,80,11,12483143,16801
1/29/2018,DEBM,2018.04,1/4/2018,30/04/18,720,33.65,33.65,33.4,33.4,33.36,18000,25,5,21600,30,3,303120,421
1/29/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,30.3,0,0,0,11160,15,3,18600,25
1/29/2018,DEBM,2018.06,1/6/2018,30/06/18,720,33.9,33.9,33.9,33.9,33.91,14400,20,4,0,0,0,10800,15
1/29/2018,DEBM,2018.07,1/7/2018,31/07/18,744,,,,,33.93,0,0,0,0,0,0,0,0
1/29/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,31.92,0,0,0,0,0,0,0,0
1/29/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,35.34,0,0,0,0,0,0,0,0
1/29/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,38.34,0,0,0,0,0,0,0,0
1/26/2018,DEBM,2018.01,1/1/2018,31/01/18,744,,,,,29.3,0,0,0,0,0,0,11856384,15936
1/26/2018,DEBM,2018.02,1/2/2018,28/02/18,672,40,40.1,39.45,39.45,39.68,95424,142,23,74592,111,16,13202784,19647
1/26/2018,DEBM,2018.03,1/3/2018,31/03/18,743,34.8,34.8,34.55,34.55,34.65,49781,67,8,98076,132,14,12379866,16662
1/26/2018,DEBM,2018.04,1/4/2018,30/04/18,720,33.75,33.85,33.55,33.55,33.55,25920,36,7,36000,50,5,262800,365
1/26/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,30.7,0,0,0,0,0,0,18600,25
1/26/2018,DEBM,2018.06,1/6/2018,30/06/18,720,,,,,34.49,0,0,0,0,0,0,10800,15
1/26/2018,DEBM,2018.07,1/7/2018,31/07/18,744,,,,,34.2,0,0,0,0,0,0,0,0
1/26/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,32.21,0,0,0,0,0,0,0,0
1/26/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,35.67,0,0,0,0,0,0,0,0
1/26/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,38.43,0,0,0,0,0,0,0,0
1/25/2018,DEBM,2018.01,1/1/2018,31/01/18,744,,,,,29.71,0,0,0,0,0,0,11856384,15936
1/25/2018,DEBM,2018.02,1/2/2018,28/02/18,672,38.8,39.3,38.8,39.1,39.06,169344,252,34,117600,175,23,12948768,19269
1/25/2018,DEBM,2018.03,1/3/2018,31/03/18,743,34.9,35,34.5,34.55,34.76,135969,183,26,96590,130,18,12185943,16401
1/25/2018,DEBM,2018.04,1/4/2018,30/04/18,720,,,,,33.66,0,0,0,18000,25,4,252000,350
1/25/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,30.51,0,0,0,0,0,0,18600,25
1/25/2018,DEBM,2018.06,1/6/2018,30/06/18,720,,,,,34.46,0,0,0,0,0,0,10800,15
1/25/2018,DEBM,2018.07,1/7/2018,31/07/18,744,,,,,34.09,0,0,0,0,0,0,0,0
1/25/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,32.14,0,0,0,0,0,0,0,0
1/25/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,35.58,0,0,0,0,0,0,0,0
1/25/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,38.48,0,0,0,0,0,0,0,0
1/24/2018,DEBM,2018.01,1/1/2018,31/01/18,744,,,,,30.05,0,0,0,0,0,0,11856384,15936
1/24/2018,DEBM,2018.02,1/2/2018,28/02/18,672,39.75,40.15,39.4,39.6,39.51,307776,458,64,107520,160,31,12608736,18763
1/24/2018,DEBM,2018.03,1/3/2018,31/03/18,743,35.35,35.4,35.05,35.1,35.08,180549,243,31,70585,95,10,12024712,16184
1/24/2018,DEBM,2018.04,1/4/2018,30/04/18,720,34.3,34.3,34.3,34.3,34.04,3600,5,1,0,0,0,252000,350
1/24/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,30.47,0,0,0,0,0,0,18600,25
1/24/2018,DEBM,2018.06,1/6/2018,30/06/18,720,,,,,34.3,0,0,0,0,0,0,10800,15
1/24/2018,DEBM,2018.07,1/7/2018,31/07/18,744,,,,,34.06,0,0,0,0,0,0,0,0
1/24/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,32.09,0,0,0,0,0,0,0,0
1/24/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,35.54,0,0,0,0,0,0,0,0
1/24/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,38.35,0,0,0,0,0,0,0,0
1/23/2018,DEBM,2018.01,1/1/2018,31/01/18,744,,,,,30.65,0,0,0,0,0,0,11856384,15936
1/23/2018,DEBM,2018.02,1/2/2018,28/02/18,672,40.6,41.05,40.05,40.15,40.23,281568,419,61,202944,302,30,12210240,18170
1/23/2018,DEBM,2018.03,1/3/2018,31/03/18,743,36.05,36.1,35.45,35.45,35.45,141913,191,34,109221,147,20,11851593,15951
1/23/2018,DEBM,2018.04,1/4/2018,30/04/18,720,34.9,34.9,34.9,34.9,34.37,3600,5,1,0,0,0,252000,350
1/23/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,30.93,0,0,0,0,0,0,18600,25
1/23/2018,DEBM,2018.06,1/6/2018,30/06/18,720,,,,,34.52,0,0,0,0,0,0,10800,15
1/23/2018,DEBM,2018.07,1/7/2018,31/07/18,744,,,,,34.47,0,0,0,0,0,0,0,0
1/23/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,32.39,0,0,0,0,0,0,0,0
1/23/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,35.87,0,0,0,0,0,0,0,0
1/23/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,38.45,0,0,0,0,0,0,0,0
1/22/2018,DEBM,2018.01,1/1/2018,31/01/18,744,,,,,31.03,0,0,0,0,0,0,11856384,15936
1/22/2018,DEBM,2018.02,1/2/2018,28/02/18,672,39.75,41,39.6,40.65,40.78,313152,466,82,155232,231,32,11811072,17576
1/22/2018,DEBM,2018.03,1/3/2018,31/03/18,743,35.3,36.2,35.3,35.95,35.96,60183,81,14,117394,158,18,11718596,15772
1/22/2018,DEBM,2018.04,1/4/2018,30/04/18,720,34.5,34.5,34.5,34.5,34.9,3600,5,1,3600,5,1,252000,350
1/22/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,31.32,0,0,0,0,0,0,18600,25
1/22/2018,DEBM,2018.06,1/6/2018,30/06/18,720,,,,,34.96,0,0,0,0,0,0,10800,15
1/22/2018,DEBM,2018.07,1/7/2018,31/07/18,744,,,,,34.7,0,0,0,0,0,0,0,0
1/22/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,32.74,0,0,0,0,0,0,0,0
1/22/2018,DEBM,2018.09,1/9/2018,30/09/18,720,,,,,36.18,0,0,0,0,0,0,0,0
1/22/2018,DEBM,2018.1,1/10/2018,31/10/18,745,,,,,38.47,0,0,0,0,0,0,0,0
1/19/2018,DEBM,2018.01,1/1/2018,31/01/18,744,,,,,31.58,0,0,0,0,0,0,11856384,15936
1/19/2018,DEBM,2018.02,1/2/2018,28/02/18,672,40.45,40.45,40.2,40.2,40.22,77280,115,20,116256,173,29,11656512,17346
1/19/2018,DEBM,2018.03,1/3/2018,31/03/18,743,35.5,35.7,35.4,35.5,35.54,90646,122,22,92875,125,14,11598230,15610
1/19/2018,DEBM,2018.04,1/4/2018,30/04/18,720,34.5,34.5,34.5,34.5,34.6,7200,10,2,0,0,0,244800,340
1/19/2018,DEBM,2018.05,1/5/2018,31/05/18,744,,,,,31.41,0,0,0,0,0,0,18600,25
1/19/2018,DEBM,2018.06,1/6/2018,30/06/18,720,,,,,34.56,0,0,0,0,0,0,10800,15
1/19/2018,DEBM,2018.07,1/7/2018,31/07/18,744,,,,,34.58,0,0,0,0,0,0,0,0
