Trading Day,Product,Maturity,Delivery Start,Delivery End,Lot Size,Settlement Price,Open Price,Timestamp Open Price ,High Price,Timestamp High Price,Low Price,Timestamp Low Price,Last  Price,Timestamp Last Price,Traded Lots,Traded Volume,Number of Trades,Open Interest Volume,Open Interest Lots,Traded Lots,Traded Volume,Number of Trades
1/29/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,39.53,,,,,,,,,,,,,,,,
1/29/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,40.06,,,,,,,,,,,,,,,,
1/28/2020,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,35.26,,,,,,,,,,,,"141,183,672 MWh","189,763",,,
1/28/2020,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,35.75,36.25,2020-01-28T08:18:22,36.3,2020-01-28T10:45:21,35.5,2020-01-28T13:21:36,36.09,2020-01-28T17:50:14,600,"417,600 MWh",113,"137,410,584 MWh","197,429","1,168","812,928 MWh",91
1/28/2020,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,35.66,36,2020-01-28T08:24:22,36.1,2020-01-28T08:28:16,35.6,2020-01-28T13:09:43,36,2020-01-28T17:04:34,358,"265,994 MWh",71,"137,308,629 MWh","184,803",513,"381,159 MWh",76
1/28/2020,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,34.82,34.8,2020-01-28T08:59:19,35.2,2020-01-28T11:06:59,34.7,2020-01-28T09:43:39,34.9,2020-01-28T16:21:43,105,"75,600 MWh",28,"1,935,360 MWh","2,688",40,"28,800 MWh",7
1/28/2020,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,33.75,33.75,2020-01-28T10:14:39,33.8,2020-01-28T13:49:46,33.6,2020-01-28T11:58:51,33.8,2020-01-28T13:58:49,32,"23,808 MWh",9,"300,576 MWh",404,75,"55,800 MWh",11
1/28/2020,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,36.49,,,,,,,,,,,,"224,640 MWh",312,15,"10,800 MWh",3
1/28/2020,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,37.1,,,,,,,,,,,,,,,,
1/28/2020,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,35.91,,,,,,,,,,,,,,,,
1/28/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,40.17,,,,,,,,,,,,,,,,
1/28/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,40.4,,,,,,,,,,,,,,,,
1/27/2020,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,35.02,,,,,,,,,,,,"141,186,648 MWh","189,767",,,
1/27/2020,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,35.49,35.5,2020-01-27T08:00:00,35.8,2020-01-27T08:33:07,35,2020-01-27T11:25:27,35.55,2020-01-27T17:48:10,425,"295,800 MWh",90,"136,374,936 MWh","195,941",833,"579,768 MWh",128
1/27/2020,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,35.7,35.25,2020-01-27T08:03:24,35.84,2020-01-27T16:58:07,35.25,2020-01-27T08:03:24,35.84,2020-01-27T16:58:07,431,"320,233 MWh",96,"136,711,257 MWh","183,999",796,"591,428 MWh",104
1/27/2020,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,34.64,34.45,2020-01-27T09:43:59,34.75,2020-01-27T17:48:10,34.15,2020-01-27T11:26:56,34.75,2020-01-27T17:48:10,53,"38,160 MWh",24,"1,830,960 MWh","2,543",10,"7,200 MWh",2
1/27/2020,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,33.36,33.6,2020-01-27T16:43:53,33.6,2020-01-27T16:43:53,33.6,2020-01-27T16:43:53,33.6,2020-01-27T16:55:34,11,"8,184 MWh",11,"220,968 MWh",297,,,
1/27/2020,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,36.08,36,2020-01-27T12:06:49,36,2020-01-27T12:06:49,36,2020-01-27T12:06:49,36,2020-01-27T12:06:49,5,"3,600 MWh",1,"213,840 MWh",297,15,"10,800 MWh",2
1/27/2020,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,36.79,,,,,,,,,,,,,,,,
1/27/2020,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,35.56,,,,,,,,,,,,,,,,
1/27/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,39.78,,,,,,,,,,,,,,,,
1/27/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,40.16,,,,,,,,,,,,,,,,
1/24/2020,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,35.29,,,,,,,,,,,,"141,186,648 MWh","189,767",,,
1/24/2020,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,35.47,36.25,2020-01-24T08:10:48,36.25,2020-01-24T08:10:48,35.4,2020-01-24T17:38:55,35.4,2020-01-24T17:38:55,370,"257,520 MWh",71,"135,655,272 MWh","194,907",627,"436,392 MWh",81
1/24/2020,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,35.09,35.15,2020-01-24T08:45:14,35.45,2020-01-24T10:16:54,34.95,2020-01-24T11:29:30,35.1,2020-01-24T17:54:56,194,"144,142 MWh",49,"135,858,293 MWh","182,851",431,"320,233 MWh",41
1/24/2020,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,34.27,34.8,2020-01-24T10:16:01,34.8,2020-01-24T10:16:01,34.2,2020-01-24T11:20:54,34.35,2020-01-24T17:14:02,25,"18,000 MWh",16,"1,837,440 MWh","2,552",138,"99,360 MWh",13
1/24/2020,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,33.25,33.25,2020-01-24T11:48:54,33.25,2020-01-24T11:48:54,33.25,2020-01-24T11:48:54,33.25,2020-01-24T12:09:32,10,"7,440 MWh",2,"212,784 MWh",286,5,"3,720 MWh",1
1/24/2020,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,35.87,35.85,2020-01-24T09:37:43,35.85,2020-01-24T09:37:43,35.75,2020-01-24T11:53:27,35.75,2020-01-24T11:53:27,10,"7,200 MWh",2,"199,440 MWh",277,10,"7,200 MWh",2
1/24/2020,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,36.61,,,,,,,,,,,,,,,,
1/24/2020,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,35.41,,,,,,,,,,,,,,,,
1/24/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,39.61,,,,,,,,,,,,,,,,
1/24/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,39.82,,,,,,,,,,,,,,,,
1/23/2020,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,34.94,,,,,,,,,,,,"141,186,648 MWh","189,767",,,
1/23/2020,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,35.53,35.5,2020-01-23T08:08:47,35.8,2020-01-23T17:08:51,35.15,2020-01-23T10:51:50,35.8,2020-01-23T17:22:14,397,"276,312 MWh",82,"135,426,288 MWh","194,578","1,293","899,928 MWh",154
1/23/2020,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,34.88,35.3,2020-01-23T08:26:49,35.5,2020-01-23T08:33:32,34.65,2020-01-23T14:45:23,35.1,2020-01-23T17:06:28,337,"250,391 MWh",69,"135,520,971 MWh","182,397",843,"626,349 MWh",110
1/23/2020,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,34.46,34.4,2020-01-23T10:26:24,34.4,2020-01-23T10:26:24,34.25,2020-01-23T16:19:26,34.25,2020-01-23T16:19:26,38,"27,360 MWh",11,"1,732,320 MWh","2,406",189,"136,080 MWh",7
1/23/2020,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,33.05,33.3,2020-01-23T10:42:20,33.35,2020-01-23T16:52:35,33.15,2020-01-23T10:51:48,33.35,2020-01-23T16:52:35,25,"18,600 MWh",5,"201,624 MWh",271,,,
1/23/2020,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,35.53,35.55,2020-01-23T15:59:41,35.55,2020-01-23T15:59:41,35.55,2020-01-23T15:59:41,35.55,2020-01-23T15:59:41,2,"1,440 MWh",1,"185,040 MWh",257,,,
1/23/2020,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,36.48,,,,,,,,,,,,,,,,
1/23/2020,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,35.24,,,,,,,,,,,,,,,,
1/23/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,39.42,,,,,,,,,,,,,,,,
1/23/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,39.73,,,,,,,,,,,,,,,,
1/22/2020,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,34.56,,,,,,,,,,,,"141,186,648 MWh","189,767",,,
1/22/2020,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,35.18,34.5,2020-01-22T08:24:21,35.55,2020-01-22T14:02:35,34.4,2020-01-22T08:31:24,35,2020-01-22T17:40:39,395,"274,920 MWh",76,"134,452,584 MWh","193,179",650,"452,400 MWh",92
1/22/2020,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,35.15,34.6,2020-01-22T08:24:48,35.55,2020-01-22T13:54:47,34.6,2020-01-22T08:24:48,34.9,2020-01-22T17:47:46,414,"307,602 MWh",80,"134,651,661 MWh","181,227",442,"328,406 MWh",82
1/22/2020,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,34.58,34.4,2020-01-22T09:21:06,34.75,2020-01-22T14:18:29,34.4,2020-01-22T09:21:06,34.45,2020-01-22T17:14:49,34,"24,480 MWh",6,"1,568,880 MWh","2,179",120,"86,400 MWh",15
1/22/2020,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,33.73,33.8,2020-01-22T13:37:50,33.8,2020-01-22T13:37:50,33.8,2020-01-22T13:37:50,33.8,2020-01-22T13:37:51,10,"7,440 MWh",2,"183,024 MWh",246,20,"14,880 MWh",4
1/22/2020,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,36.04,35.95,2020-01-22T17:39:18,35.95,2020-01-22T17:39:18,35.95,2020-01-22T17:39:18,35.95,2020-01-22T17:39:18,5,"3,600 MWh",1,"183,600 MWh",255,15,"10,800 MWh",3
1/22/2020,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,37.04,,,,,,,,,,,,,,,,
1/22/2020,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,35.8,,,,,,,,,,,,,,,,
1/22/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,40.05,,,,,,,,,,,,,,,,
1/22/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,40.54,,,,,,,,,,,,,,,,
1/21/2020,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,34.25,,,,,,,,,,,,"141,186,648 MWh","189,767",,,
1/21/2020,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,34.68,34.4,2020-01-21T08:10:22,35.1,2020-01-21T09:29:09,34.4,2020-01-21T08:10:22,34.65,2020-01-21T17:17:43,383,"266,568 MWh",77,"133,856,808 MWh","192,323","1,146","797,616 MWh",164
1/21/2020,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,34.65,34.15,2020-01-21T08:24:21,35,2020-01-21T11:20:24,34.15,2020-01-21T08:24:21,34.75,2020-01-21T17:27:42,362,"268,966 MWh",68,"134,108,528 MWh","180,496",720,"534,960 MWh",96
1/21/2020,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,34.2,34.45,2020-01-21T11:17:22,34.45,2020-01-21T11:17:22,34.2,2020-01-21T13:05:18,34.3,2020-01-21T17:26:54,23,"16,560 MWh",4,"1,458,000 MWh","2,025",232,"167,040 MWh",25
1/21/2020,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,33.46,33.4,2020-01-21T09:16:06,33.55,2020-01-21T13:06:54,33.4,2020-01-21T09:16:06,33.5,2020-01-21T15:54:57,24,"17,856 MWh",5,"160,704 MWh",216,,,
1/21/2020,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,35.91,,,,,,,,,,,,"169,200 MWh",235,,,
1/21/2020,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,36.75,,,,,,,,,,,,,,,,
1/21/2020,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,35.53,,,,,,,,,,,,,,,,
1/21/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,39.74,,,,,,,,,,,,,,,,
1/21/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,40.49,,,,,,,,,,,,,,,,
1/20/2020,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,33.77,,,,,,,,,,,,"141,186,648 MWh","189,767",,,
1/20/2020,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,34.7,34.5,2020-01-20T08:19:36,34.8,2020-01-20T16:54:39,34.4,2020-01-20T08:39:34,34.8,2020-01-20T17:38:56,646,"449,616 MWh",156,"133,209,528 MWh","191,393","1,293","899,928 MWh",157
1/20/2020,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,34.29,34,2020-01-20T08:16:27,34.38,2020-01-20T16:46:29,33.85,2020-01-20T09:30:59,34.35,2020-01-20T17:35:30,216,"160,488 MWh",42,"133,446,515 MWh","179,605","1,189","883,427 MWh",124
1/20/2020,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,33.96,34,2020-01-20T08:55:56,34,2020-01-20T08:55:56,33.7,2020-01-20T12:14:04,33.95,2020-01-20T16:37:31,28,"20,160 MWh",7,"1,317,600 MWh","1,830",341,"245,520 MWh",7
1/20/2020,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,33.2,33.25,2020-01-20T09:48:29,33.3,2020-01-20T10:33:06,33.1,2020-01-20T15:07:43,33.15,2020-01-20T15:09:25,28,"20,832 MWh",6,"142,848 MWh",192,10,"7,440 MWh",2
1/20/2020,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,35.6,,,,,,,,,,,,"169,200 MWh",235,5,"3,600 MWh",1
1/20/2020,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,36.54,,,,,,,,,,,,,,,,
1/20/2020,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,35.32,,,,,,,,,,,,,,,,
1/20/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,39.51,,,,,,,,,,,,,,,,
1/20/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,40.4,,,,,,,,,,,,,,,,
1/17/2020,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,33.96,,,,,,,,,,,,"141,186,648 MWh","189,767",,,
1/17/2020,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,36.12,36.1,2020-01-17T08:15:29,36.2,2020-01-17T14:40:51,35.85,2020-01-17T17:41:40,35.85,2020-01-17T17:45:43,319,"222,024 MWh",62,"132,179,448 MWh","189,913","1,214","844,944 MWh",129
1/17/2020,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,35.08,34.5,2020-01-17T08:36:17,35.15,2020-01-17T14:48:48,34.5,2020-01-17T08:36:17,34.9,2020-01-17T16:33:43,224,"166,432 MWh",56,"132,451,638 MWh","178,266",237,"176,091 MWh",33
1/17/2020,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,34.24,33.7,2020-01-17T11:33:24,34.25,2020-01-17T14:03:41,33.7,2020-01-17T11:33:24,33.95,2020-01-17T17:57:55,40,"28,800 MWh",9,"1,051,920 MWh","1,461",430,"309,600 MWh",18
1/17/2020,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,34,33.75,2020-01-17T12:17:37,34,2020-01-17T14:21:24,33.75,2020-01-17T12:17:37,34,2020-01-17T14:21:53,14,"10,416 MWh",4,"114,576 MWh",154,5,"3,720 MWh",1
1/17/2020,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,35.92,35.8,2020-01-17T12:50:51,35.8,2020-01-17T12:50:51,35.8,2020-01-17T12:50:51,35.8,2020-01-17T12:50:51,5,"3,600 MWh",1,"165,600 MWh",230,55,"39,600 MWh",10
1/17/2020,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,37.17,,,,,,,,,,,,,,,,
1/17/2020,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,35.88,,,,,,,,,,,,,,,,
1/17/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,39.95,,,,,,,,,,,,,,,,
1/17/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,40.87,,,,,,,,,,,,,,,,
1/16/2020,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,33.27,,,,,,,,,,,,"141,186,648 MWh","189,767",,,
1/16/2020,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,36.01,36.25,2020-01-16T08:09:07,36.55,2020-01-16T08:52:26,36,2020-01-16T15:08:57,36.1,2020-01-16T17:27:01,436,"303,456 MWh",88,"131,344,944 MWh","188,714",574,"399,504 MWh",90
1/16/2020,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,34.64,35.1,2020-01-16T09:34:13,35.2,2020-01-16T11:03:04,34.6,2020-01-16T15:30:39,34.65,2020-01-16T16:57:55,371,"275,653 MWh",80,"132,230,224 MWh","177,968",263,"195,409 MWh",33
1/16/2020,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,33.69,34.2,2020-01-16T10:17:17,34.35,2020-01-16T10:50:46,34.2,2020-01-16T10:17:17,34.29,2020-01-16T12:36:44,21,"15,120 MWh",5,"713,520 MWh",991,45,"32,400 MWh",5
1/16/2020,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,33.61,33.95,2020-01-16T10:50:46,34,2020-01-16T12:45:19,33.95,2020-01-16T10:50:46,34,2020-01-16T12:45:19,10,"7,440 MWh",2,"100,440 MWh",135,5,"3,720 MWh",1
1/16/2020,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,35.72,,,,,,,,,,,,"122,400 MWh",170,51,"36,720 MWh",4
1/16/2020,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,37.02,,,,,,,,,,,,,,,,
1/16/2020,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,35.78,,,,,,,,,,,,,,,,
1/16/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,39.83,,,,,,,,,,,,,,,,
1/16/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,41.21,,,,,,,,,,,,,,,,
1/15/2020,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,33.53,,,,,,,,,,,,"141,186,648 MWh","189,767",,,
1/15/2020,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,36.2,36.25,2020-01-15T08:07:50,36.5,2020-01-15T09:56:55,36.1,2020-01-15T14:51:45,36.35,2020-01-15T17:25:18,789,"549,144 MWh",131,"130,664,256 MWh","187,736","1,204","837,984 MWh",126
1/15/2020,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,34.87,34.65,2020-01-15T08:18:36,35.15,2020-01-15T13:41:46,34.6,2020-01-15T08:22:39,34.9,2020-01-15T16:38:23,239,"177,577 MWh",48,"131,899,589 MWh","177,523",244,"181,292 MWh",28
1/15/2020,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,34.04,34.3,2020-01-15T11:05:16,34.3,2020-01-15T11:05:16,34.15,2020-01-15T14:28:40,34.15,2020-01-15T14:28:40,38,"27,360 MWh",9,"666,000 MWh",925,165,"118,800 MWh",10
1/15/2020,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,33.6,33.85,2020-01-15T09:38:34,34,2020-01-15T10:53:13,33.85,2020-01-15T09:38:34,34,2020-01-15T10:53:13,10,"7,440 MWh",2,"89,280 MWh",120,5,"3,720 MWh",1
1/15/2020,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,35.95,,,,,,,,,,,,"85,680 MWh",119,45,"32,400 MWh",7
1/15/2020,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,37.19,,,,,,,,,,,,,,,,
1/15/2020,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,35.92,,,,,,,,,,,,,,,,
1/15/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,39.98,,,,,,,,,,,,,,,,
1/15/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,41.97,,,,,,,,,,,,,,,,
1/14/2020,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,33.79,,,,,,,,,,,,"141,186,648 MWh","189,767",,,
1/14/2020,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,36.66,37.7,2020-01-14T08:01:06,37.7,2020-01-14T08:01:06,36.45,2020-01-14T17:19:00,36.5,2020-01-14T17:41:40,590,"410,640 MWh",145,"129,470,616 MWh","186,021","1,250","870,000 MWh",147
1/14/2020,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,35.04,35.4,2020-01-14T08:41:20,35.6,2020-01-14T09:31:14,34.85,2020-01-14T17:19:01,34.85,2020-01-14T17:19:01,217,"161,231 MWh",48,"131,600,903 MWh","177,121",458,"340,294 MWh",82
1/14/2020,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,34.14,34.7,2020-01-14T09:43:01,34.7,2020-01-14T09:43:01,34.15,2020-01-14T13:32:18,34.15,2020-01-14T16:40:23,48,"34,560 MWh",9,"527,040 MWh",732,52,"37,440 MWh",11
1/14/2020,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,33.62,,,,,,,,,,,,"78,120 MWh",105,,,
1/14/2020,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,36.46,,,,,,,,,,,,"53,280 MWh",74,20,"14,400 MWh",4
1/14/2020,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,37.58,,,,,,,,,,,,,,,,
1/14/2020,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,36.15,,,,,,,,,,,,,,,,
1/14/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,39.92,,,,,,,,,,,,,,,,
1/14/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,42.07,,,,,,,,,,,,,,,,
1/13/2020,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,34.96,,,,,,,,,,,,"141,186,648 MWh","189,767",,,
1/13/2020,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,38.64,38.9,2020-01-13T08:09:30,38.95,2020-01-13T08:09:43,38.3,2020-01-13T09:26:09,38.4,2020-01-13T17:45:13,699,"486,504 MWh",137,"128,437,056 MWh","184,536","1,092","760,032 MWh",128
1/13/2020,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,36.28,36.2,2020-01-13T08:51:13,36.45,2020-01-13T14:29:09,36,2020-01-13T09:57:04,36.1,2020-01-13T17:58:26,163,"121,109 MWh",33,"131,290,329 MWh","176,703",772,"573,596 MWh",110
1/13/2020,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,35.39,35.35,2020-01-13T09:18:13,35.5,2020-01-13T13:12:50,35.35,2020-01-13T09:18:13,35.5,2020-01-13T13:12:52,25,"18,000 MWh",4,"455,040 MWh",632,20,"14,400 MWh",4
1/13/2020,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,34.71,34.75,2020-01-13T14:51:41,34.75,2020-01-13T14:51:41,34.4,2020-01-13T17:10:54,34.4,2020-01-13T17:10:54,10,"7,440 MWh",2,"78,120 MWh",105,,,
1/13/2020,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,37.01,,,,,,,,,,,,"38,880 MWh",54,,,
1/13/2020,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,38.67,,,,,,,,,,,,,,,,
1/13/2020,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,37.22,,,,,,,,,,,,,,,,
1/13/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,41.09,,,,,,,,,,,,,,,,
1/13/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,43.22,,,,,,,,,,,,,,,,
1/10/2020,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,35.18,,,,,,,,,,,,"141,186,648 MWh","189,767",,,
1/10/2020,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,38.86,39.06,2020-01-10T08:18:18,39.5,2020-01-10T09:01:20,38.6,2020-01-10T16:45:05,38.6,2020-01-10T17:31:51,482,"335,472 MWh",104,"127,638,744 MWh","183,389","1,061","738,456 MWh",117
1/10/2020,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,36.62,37.05,2020-01-10T08:58:28,37.25,2020-01-10T09:02:00,36.35,2020-01-10T16:47:02,36.35,2020-01-10T16:47:02,235,"174,605 MWh",45,"130,651,349 MWh","175,843",820,"609,260 MWh",103
1/10/2020,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,35.84,35.95,2020-01-10T10:06:06,35.95,2020-01-10T10:06:06,35.55,2020-01-10T16:50:24,35.55,2020-01-10T16:50:24,56,"40,320 MWh",9,"422,640 MWh",587,163,"117,360 MWh",27
1/10/2020,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,34.45,34.65,2020-01-10T11:16:28,34.7,2020-01-10T11:33:12,34.65,2020-01-10T11:16:28,34.7,2020-01-10T12:31:55,20,"14,880 MWh",5,"70,680 MWh",95,10,"7,440 MWh",2
1/10/2020,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,37.15,,,,,,,,,,,,"38,880 MWh",54,5,"3,600 MWh",1
1/10/2020,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,38.78,,,,,,,,,,,,,,,,
1/10/2020,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,37.34,,,,,,,,,,,,,,,,
1/10/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,41.23,,,,,,,,,,,,,,,,
1/10/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,43.22,,,,,,,,,,,,,,,,
1/9/2020,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,35.61,,,,,,,,,,,,"141,186,648 MWh","189,767",,,
1/9/2020,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,39.31,38.86,2020-01-09T08:29:28,39.35,2020-01-09T15:21:02,38.75,2020-01-09T08:37:02,38.91,2020-01-09T17:58:47,582,"405,072 MWh",147,"126,935,784 MWh","182,379","1,336","929,856 MWh",225
1/9/2020,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,37.05,36.5,2020-01-09T08:26:16,37.1,2020-01-09T15:19:57,36.45,2020-01-09T09:05:49,36.85,2020-01-09T17:52:48,408,"303,144 MWh",66,"129,962,588 MWh","174,916",630,"468,090 MWh",82
1/9/2020,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,36.16,35.66,2020-01-09T09:43:26,36,2020-01-09T16:42:59,35.6,2020-01-09T09:59:33,35.95,2020-01-09T17:13:45,46,"33,120 MWh",8,"264,960 MWh",368,10,"7,200 MWh",1
1/9/2020,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,34.67,34,2020-01-09T10:41:47,34.45,2020-01-09T13:42:05,34,2020-01-09T10:41:47,34.45,2020-01-09T13:42:10,35,"26,040 MWh",7,"48,360 MWh",65,,,
1/9/2020,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,37.49,,,,,,,,,,,,"35,280 MWh",49,10,"7,200 MWh",2
1/9/2020,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,39.02,,,,,,,,,,,,,,,,
1/9/2020,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,37.55,,,,,,,,,,,,,,,,
1/9/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,41.46,,,,,,,,,,,,,,,,
1/9/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,43.55,,,,,,,,,,,,,,,,
