Trading Day,Product,Maturity,Delivery Start,Delivery End,Lot Size,Settlement Price,Open Price,Timestamp Open Price ,High Price,Timestamp High Price,Low Price,Timestamp Low Price,Last  Price,Timestamp Last Price,Traded Lots,Traded Volume,Number of Trades,Open Interest Volume (prev. day),Open Interest Lots (prev. day),Traded Lots,Traded Volume,Number of Trades
6/4/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,52.08,,,,,,,,,,,,,,,,
6/4/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,45.44,,,,,,,,,,,,,,,,
6/3/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,33.48,,,,,,,,,,,,"117,289,440 MWh","162,902",,,
6/3/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,36.91,37.15,2019-06-03T09:02:19,37.15,2019-06-03T09:02:19,36.7,2019-06-03T17:53:32,36.7,2019-06-03T17:53:32,193,"143,592 MWh",67,"5,223,624 MWh","7,021",95,"70,680 MWh",9
6/3/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,37.93,38.15,2019-06-03T08:45:30,38.15,2019-06-03T08:45:30,37.8,2019-06-03T16:14:27,37.8,2019-06-03T16:29:22,17,"12,648 MWh",7,"1,011,840 MWh","1,360",40,"29,760 MWh",7
6/3/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,41.41,41.6,2019-06-03T09:12:51,41.85,2019-06-03T12:35:35,41.25,2019-06-03T17:29:26,41.25,2019-06-03T17:34:06,182,"131,040 MWh",26,"773,280 MWh","1,074",5,"3,600 MWh",1
6/3/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,44.64,44.15,2019-06-03T10:54:05,45.25,2019-06-03T10:58:36,44.15,2019-06-03T10:54:05,45.25,2019-06-03T10:58:36,6,"4,470 MWh",2,"20,860 MWh",28,,,
6/3/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,49.57,,,,,,,,,,,,"3,600 MWh",5,,,
6/3/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,46.64,,,,,,,,,,,,"2,976 MWh",4,,,
6/3/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,52.47,,,,,,,,,,,,,,,,
6/3/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,51.83,,,,,,,,,,,,,,,,
6/3/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,45.23,,,,,,,,,,,,,,,,
5/31/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,35.36,36.45,2019-05-31T08:53:03,36.45,2019-05-31T08:53:03,36.05,2019-05-31T11:28:36,36.05,2019-05-31T11:36:04,205,"147,600 MWh",31,"117,071,280 MWh","162,599",168,"120,960 MWh",23
5/31/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,37.7,38.75,2019-05-31T08:55:49,38.75,2019-05-31T08:55:49,37.5,2019-05-31T16:55:48,37.5,2019-05-31T17:07:02,143,"106,392 MWh",32,"5,045,064 MWh","6,781",170,"126,480 MWh",24
5/31/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,38.67,39.1,2019-05-31T08:56:01,39.1,2019-05-31T08:56:01,38.45,2019-05-31T16:17:09,38.45,2019-05-31T16:17:09,18,"13,392 MWh",6,"979,848 MWh","1,317",25,"18,600 MWh",5
5/31/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,42.49,42.45,2019-05-31T11:31:06,42.45,2019-05-31T11:31:06,42.45,2019-05-31T11:31:06,42.45,2019-05-31T11:31:06,1,720 MWh,1,"766,080 MWh","1,064",10,"7,200 MWh",1
5/31/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,45.23,,,,,,,,,,,,"20,860 MWh",28,,,
5/31/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,50.49,,,,,,,,,,,,"3,600 MWh",5,,,
5/31/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,48.07,,,,,,,,,,,,"2,976 MWh",4,,,
5/31/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,53.47,,,,,,,,,,,,,,,,
5/31/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,52.81,,,,,,,,,,,,,,,,
5/31/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,45.74,,,,,,,,,,,,,,,,
5/30/2019,DEBM,2019-05,5/1/2019,5/31/2019,744 MWh,37.84,,,,,,,,,,,,"119,522,856 MWh","160,649",,,
5/30/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,37.01,37.26,2019-05-30T10:03:12,37.47,2019-05-30T10:43:01,37.1,2019-05-30T12:09:22,37.2,2019-05-30T17:27:43,86,"61,920 MWh",22,"116,899,920 MWh","162,361",246,"177,120 MWh",37
5/30/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,38.94,39.1,2019-05-30T11:02:12,39.15,2019-05-30T11:08:24,38.85,2019-05-30T11:29:00,39.05,2019-05-30T12:05:51,38,"28,272 MWh",12,"4,864,272 MWh","6,538",255,"189,720 MWh",15
5/30/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,39.75,39.75,2019-05-30T11:43:33,39.75,2019-05-30T11:43:33,39.75,2019-05-30T11:43:33,39.75,2019-05-30T11:43:33,3,"2,232 MWh",1,"977,616 MWh","1,314",,,
5/30/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,43.16,,,,,,,,,,,,"758,880 MWh","1,054",10,"7,200 MWh",1
5/30/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,46.67,,,,,,,,,,,,"20,860 MWh",28,,,
5/30/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,51.66,,,,,,,,,,,,"3,600 MWh",5,,,
5/30/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,48.79,,,,,,,,,,,,"2,976 MWh",4,,,
5/30/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,54.63,,,,,,,,,,,,,,,,
5/30/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,53.96,,,,,,,,,,,,,,,,
5/29/2019,DEBM,2019-05,5/1/2019,5/31/2019,744 MWh,37.85,,,,,,,,,,,,"119,522,856 MWh","160,649",,,
5/29/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,37.47,37.5,2019-05-29T09:31:35,37.7,2019-05-29T11:18:35,37.1,2019-05-29T17:55:18,37.15,2019-05-29T17:57:12,311,"223,920 MWh",60,"115,804,800 MWh","160,840","1,285","925,200 MWh",64
5/29/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,39.56,39.5,2019-05-29T09:00:53,39.69,2019-05-29T12:35:30,39.4,2019-05-29T10:00:10,39.5,2019-05-29T17:24:43,136,"101,184 MWh",59,"4,707,288 MWh","6,327",89,"66,216 MWh",9
5/29/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,40.24,40.35,2019-05-29T10:03:52,40.49,2019-05-29T10:13:33,40,2019-05-29T11:58:41,40.2,2019-05-29T17:28:35,62,"46,128 MWh",15,"927,768 MWh","1,247",10,"7,440 MWh",2
5/29/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,43.74,43.9,2019-05-29T10:57:31,43.9,2019-05-29T10:57:31,43.9,2019-05-29T10:57:31,43.9,2019-05-29T10:57:31,5,"3,600 MWh",1,"751,680 MWh","1,044",5,"3,600 MWh",1
5/29/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,47.36,,,,,,,,,,,,"20,860 MWh",28,,,
5/29/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,52.9,,,,,,,,,,,,"3,600 MWh",5,,,
5/29/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,48.5,,,,,,,,,,,,"2,976 MWh",4,,,
5/29/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,54.96,,,,,,,,,,,,,,,,
5/29/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,54.28,,,,,,,,,,,,,,,,
5/28/2019,DEBM,2019-05,5/1/2019,5/31/2019,744 MWh,37.96,,,,,,,,,,,,"119,585,352 MWh","160,733",,,
5/28/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,37.21,37.15,2019-05-28T08:31:17,37.5,2019-05-28T17:25:53,37,2019-05-28T08:38:07,37.5,2019-05-28T17:33:22,263,"189,360 MWh",69,"114,798,960 MWh","159,443","1,539","1,108,080 MWh",90
5/28/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,39.31,39.15,2019-05-28T08:32:01,39.45,2019-05-28T16:59:54,39,2019-05-28T08:46:31,39.45,2019-05-28T16:59:54,207,"154,008 MWh",77,"4,449,864 MWh","5,981",182,"135,408 MWh",33
5/28/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,40.24,40.1,2019-05-28T11:07:28,40.3,2019-05-28T17:23:58,39.9,2019-05-28T12:23:23,40.3,2019-05-28T17:23:58,19,"14,136 MWh",7,"909,912 MWh","1,223",5,"3,720 MWh",1
5/28/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,43.5,43.5,2019-05-28T15:43:48,43.5,2019-05-28T15:43:48,43.5,2019-05-28T15:43:48,43.5,2019-05-28T15:43:48,1,720 MWh,1,"732,960 MWh","1,018",25,"18,000 MWh",3
5/28/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,47.2,47.5,2019-05-28T13:47:09,47.5,2019-05-28T13:47:09,47,2019-05-28T13:50:16,47,2019-05-28T13:50:16,10,"7,450 MWh",2,"17,135 MWh",23,,,
5/28/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,52.46,,,,,,,,,,,,"3,600 MWh",5,,,
5/28/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,49,,,,,,,,,,,,"2,976 MWh",4,,,
5/28/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,55,,,,,,,,,,,,,,,,
5/28/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,54.32,,,,,,,,,,,,,,,,
5/27/2019,DEBM,2019-05,5/1/2019,5/31/2019,744 MWh,37.87,,,,,,,,,,,,"119,585,352 MWh","160,733",,,
5/27/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,37.15,37.55,2019-05-27T08:41:35,37.6,2019-05-27T08:46:22,37,2019-05-27T09:33:56,37.15,2019-05-27T17:59:26,137,"98,640 MWh",48,"114,518,880 MWh","159,054",310,"223,200 MWh",40
5/27/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,39.27,38.7,2019-05-27T09:20:17,39.55,2019-05-27T17:58:58,38.7,2019-05-27T09:20:17,39.55,2019-05-27T17:58:58,99,"73,656 MWh",18,"4,355,376 MWh","5,854",74,"55,056 MWh",16
5/27/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,40.18,,,,,,,,,,,,"909,912 MWh","1,223",,,
5/27/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,43.94,,,,,,,,,,,,"732,960 MWh","1,018",,,
5/27/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,47.08,,,,,,,,,,,,"17,135 MWh",23,,,
5/27/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,52.52,,,,,,,,,,,,"3,600 MWh",5,,,
5/27/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,49.2,,,,,,,,,,,,"2,976 MWh",4,,,
5/27/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,55.05,,,,,,,,,,,,,,,,
5/27/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,54.37,,,,,,,,,,,,,,,,
5/24/2019,DEBM,2019-05,5/1/2019,5/31/2019,744 MWh,38.09,,,,,,,,,,,,"119,585,352 MWh","160,733",,,
5/24/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,37.45,37.4,2019-05-24T09:05:43,37.74,2019-05-24T10:06:13,37.4,2019-05-24T09:05:43,37.5,2019-05-24T16:50:31,141,"101,520 MWh",39,"114,312,240 MWh","158,767",342,"246,240 MWh",29
5/24/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,39,38.9,2019-05-24T08:42:32,39.2,2019-05-24T10:33:02,38.9,2019-05-24T08:42:32,39,2019-05-24T16:04:11,99,"73,656 MWh",29,"4,144,080 MWh","5,570",192,"142,848 MWh",22
5/24/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,40.11,40.65,2019-05-24T10:47:28,40.65,2019-05-24T10:47:28,40.25,2019-05-24T13:04:50,40.4,2019-05-24T16:15:49,103,"76,632 MWh",12,"781,200 MWh","1,050",70,"52,080 MWh",13
5/24/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,43.68,43.5,2019-05-24T11:02:32,43.5,2019-05-24T11:02:32,43.5,2019-05-24T11:02:32,43.5,2019-05-24T11:02:32,10,"7,200 MWh",1,"714,960 MWh",993,15,"10,800 MWh",2
5/24/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,47,46.8,2019-05-24T14:48:20,46.8,2019-05-24T14:48:20,46.8,2019-05-24T14:48:20,46.8,2019-05-24T14:48:20,5,"3,725 MWh",1,"13,410 MWh",18,,,
5/24/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,52.49,,,,,,,,,,,,"3,600 MWh",5,,,
5/24/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,49.06,,,,,,,,,,,,"2,976 MWh",4,,,
5/24/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,54.63,,,,,,,,,,,,,,,,
5/24/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,53.96,,,,,,,,,,,,,,,,
5/23/2019,DEBM,2019-05,5/1/2019,5/31/2019,744 MWh,38.08,,,,,,,,,,,,"119,585,352 MWh","160,733",,,
5/23/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,37.33,37.9,2019-05-23T08:15:06,38.05,2019-05-23T08:57:40,37.35,2019-05-23T15:48:32,37.52,2019-05-23T17:34:13,201,"144,720 MWh",70,"113,716,800 MWh","157,940",902,"649,440 MWh",116
5/23/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,39,39.6,2019-05-23T08:44:11,39.7,2019-05-23T08:57:20,38.8,2019-05-23T13:59:58,39.1,2019-05-23T16:30:55,167,"124,248 MWh",73,"3,806,304 MWh","5,116",318,"236,592 MWh",41
5/23/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,40.46,40.8,2019-05-23T11:04:04,40.8,2019-05-23T11:04:04,40.6,2019-05-23T16:25:35,40.6,2019-05-23T16:25:35,18,"13,392 MWh",5,"764,088 MWh","1,027",5,"3,720 MWh",1
5/23/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,43.66,44,2019-05-23T10:36:57,44,2019-05-23T10:36:57,43.85,2019-05-23T15:41:53,43.85,2019-05-23T15:41:53,11,"7,920 MWh",4,"645,840 MWh",897,85,"61,200 MWh",20
5/23/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,47.11,47.5,2019-05-23T16:39:31,47.5,2019-05-23T16:39:31,47.5,2019-05-23T16:39:31,47.5,2019-05-23T16:39:31,5,"3,725 MWh",1,"9,685 MWh",13,,,
5/23/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,52.56,,,,,,,,,,,,"3,600 MWh",5,,,
5/23/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,49.12,,,,,,,,,,,,"2,976 MWh",4,,,
5/23/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,54.84,,,,,,,,,,,,,,,,
5/23/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,54.16,,,,,,,,,,,,,,,,
5/22/2019,DEBM,2019-05,5/1/2019,5/31/2019,744 MWh,38.08,,,,,,,,,,,,"119,585,352 MWh","160,733",,,
5/22/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,38.09,38.1,2019-05-22T08:30:29,38.45,2019-05-22T08:57:23,37.85,2019-05-22T14:37:42,38.1,2019-05-22T17:38:21,184,"132,480 MWh",52,"113,373,360 MWh","157,463",391,"281,520 MWh",58
5/22/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,39.71,39.94,2019-05-22T08:55:58,40,2019-05-22T08:55:59,39.5,2019-05-22T14:39:13,39.7,2019-05-22T16:59:57,131,"97,464 MWh",47,"3,666,432 MWh","4,928",83,"61,752 MWh",13
5/22/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,41.3,40.6,2019-05-22T09:21:52,40.65,2019-05-22T09:39:40,40.6,2019-05-22T09:21:52,40.65,2019-05-22T11:24:44,11,"8,184 MWh",3,"744,744 MWh","1,001",15,"11,160 MWh",2
5/22/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,44.17,44,2019-05-22T13:08:18,44,2019-05-22T13:08:18,44,2019-05-22T13:08:18,44,2019-05-22T13:51:00,2,"1,440 MWh",2,"594,000 MWh",825,70,"50,400 MWh",14
5/22/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,47.76,,,,,,,,,,,,"9,685 MWh",13,,,
5/22/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,53.34,,,,,,,,,,,,"3,600 MWh",5,,,
5/22/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,49.97,,,,,,,,,,,,"2,976 MWh",4,,,
5/22/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,55.47,,,,,,,,,,,,,,,,
5/22/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,54.79,,,,,,,,,,,,,,,,
5/21/2019,DEBM,2019-05,5/1/2019,5/31/2019,744 MWh,38.44,,,,,,,,,,,,"119,585,352 MWh","160,733",,,
5/21/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,37.55,37.7,2019-05-21T08:24:53,37.85,2019-05-21T17:39:27,37.45,2019-05-21T11:59:58,37.85,2019-05-21T17:39:27,270,"194,400 MWh",66,"113,103,360 MWh","157,088",267,"192,240 MWh",45
5/21/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,39.03,38.85,2019-05-21T08:53:10,39.3,2019-05-21T12:06:25,38.7,2019-05-21T09:36:41,39.25,2019-05-21T17:26:42,149,"110,856 MWh",35,"3,372,552 MWh","4,533",272,"202,368 MWh",55
5/21/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,39.92,40,2019-05-21T11:29:27,40.1,2019-05-21T16:02:41,40,2019-05-21T11:29:27,40.1,2019-05-21T16:02:41,6,"4,464 MWh",2,"725,400 MWh",975,20,"14,880 MWh",4
5/21/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,43.39,43.2,2019-05-21T11:22:13,43.25,2019-05-21T16:02:41,43.2,2019-05-21T11:22:13,43.25,2019-05-21T16:02:41,15,"10,800 MWh",2,"586,800 MWh",815,5,"3,600 MWh",1
5/21/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,47.19,48.5,2019-05-21T11:22:54,48.5,2019-05-21T11:22:54,47.25,2019-05-21T11:52:00,47.25,2019-05-21T11:52:00,6,"4,470 MWh",2,"7,450 MWh",10,,,
5/21/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,52.53,,,,,,,,,,,,"3,600 MWh",5,,,
5/21/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,48.67,,,,,,,,,,,,"2,976 MWh",4,,,
5/21/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,54.42,,,,,,,,,,,,,,,,
5/21/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,53.75,,,,,,,,,,,,,,,,
5/20/2019,DEBM,2019-05,5/1/2019,5/31/2019,744 MWh,38.41,,,,,,,,,,,,"119,585,352 MWh","160,733",,,
5/20/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,37.5,37.5,2019-05-20T08:16:30,37.9,2019-05-20T13:42:58,37.45,2019-05-20T08:29:56,37.55,2019-05-20T17:56:24,243,"174,960 MWh",61,"112,873,680 MWh","156,769",311,"223,920 MWh",69
5/20/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,39.01,38.8,2019-05-20T08:34:05,39.45,2019-05-20T13:40:26,38.8,2019-05-20T08:34:05,39.45,2019-05-20T13:40:26,107,"79,608 MWh",22,"2,991,624 MWh","4,021",431,"320,664 MWh",57
5/20/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,40.09,40.25,2019-05-20T10:22:48,40.35,2019-05-20T10:47:06,40.1,2019-05-20T11:48:46,40.1,2019-05-20T15:42:03,18,"13,392 MWh",5,"674,808 MWh",907,50,"37,200 MWh",6
5/20/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,43.48,43.8,2019-05-20T13:01:39,43.8,2019-05-20T13:01:39,43.8,2019-05-20T13:01:39,43.8,2019-05-20T14:31:25,35,"25,200 MWh",7,"561,600 MWh",780,,,
5/20/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,47.48,47.7,2019-05-20T16:54:59,47.7,2019-05-20T16:54:59,47.7,2019-05-20T16:54:59,47.7,2019-05-20T16:54:59,5,"3,725 MWh",1,"3,725 MWh",5,,,
5/20/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,52.4,,,,,,,,,,,,"3,600 MWh",5,,,
5/20/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,48.72,,,,,,,,,,,,"2,976 MWh",4,,,
5/20/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,54.78,,,,,,,,,,,,,,,,
5/20/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,54.11,,,,,,,,,,,,,,,,
5/17/2019,DEBM,2019-05,5/1/2019,5/31/2019,744 MWh,38.4,,,,,,,,,,,,"119,585,352 MWh","160,733",,,
5/17/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,37.68,38.35,2019-05-17T08:46:46,38.5,2019-05-17T09:16:54,37.55,2019-05-17T15:25:55,37.81,2019-05-17T17:33:53,297,"213,840 MWh",69,"112,507,920 MWh","156,261",343,"246,960 MWh",44
5/17/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,39.28,40.15,2019-05-17T08:54:54,40.25,2019-05-17T09:14:03,39.3,2019-05-17T16:08:40,39.45,2019-05-17T16:31:13,70,"52,080 MWh",18,"2,792,976 MWh","3,754",223,"165,912 MWh",19
5/17/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,40.46,41,2019-05-17T11:19:48,41.1,2019-05-17T12:17:10,40.8,2019-05-17T12:30:28,40.85,2019-05-17T13:53:54,17,"12,648 MWh",5,"624,960 MWh",840,50,"37,200 MWh",1
5/17/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,44.26,44.6,2019-05-17T11:32:35,44.7,2019-05-17T12:04:46,44.6,2019-05-17T11:32:35,44.7,2019-05-17T12:04:46,6,"4,320 MWh",2,"557,280 MWh",774,,,
5/17/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,48.5,,,,,,,,,,,,"3,725 MWh",5,,,
5/17/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,52.56,,,,,,,,,,,,"3,600 MWh",5,,,
5/17/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,48.58,,,,,,,,,,,,"2,976 MWh",4,,,
5/17/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,54.84,,,,,,,,,,,,,,,,
5/17/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,54.16,,,,,,,,,,,,,,,,
5/16/2019,DEBM,2019-05,5/1/2019,5/31/2019,744 MWh,39.09,,,,,,,,,,,,"119,585,352 MWh","160,733",,,
5/16/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,39.35,39.8,2019-05-16T08:15:09,39.8,2019-05-16T08:15:09,38.64,2019-05-16T17:45:25,38.65,2019-05-16T17:55:50,347,"249,840 MWh",114,"111,610,080 MWh","155,014","1,074","773,280 MWh",131
5/16/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,40.93,41.3,2019-05-16T09:07:11,41.3,2019-05-16T09:07:11,40.75,2019-05-16T11:57:24,40.9,2019-05-16T15:52:59,114,"84,816 MWh",47,"2,522,160 MWh","3,390",255,"189,720 MWh",15
5/16/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,42.02,42,2019-05-16T10:39:17,42,2019-05-16T10:39:17,41.45,2019-05-16T17:35:24,41.45,2019-05-16T17:35:24,33,"24,552 MWh",8,"600,408 MWh",807,,,
5/16/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,45.23,45.15,2019-05-16T10:56:03,45.15,2019-05-16T10:56:03,45.15,2019-05-16T10:56:03,45.15,2019-05-16T10:56:03,2,"1,440 MWh",1,"545,040 MWh",757,15,"10,800 MWh",3
5/16/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,49.7,,,,,,,,,,,,"3,725 MWh",5,,,
5/16/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,53.79,,,,,,,,,,,,"3,600 MWh",5,,,
5/16/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,49.48,,,,,,,,,,,,"2,976 MWh",4,,,
5/16/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,55.94,,,,,,,,,,,,,,,,
5/16/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,55.26,,,,,,,,,,,,,,,,
5/15/2019,DEBM,2019-05,5/1/2019,5/31/2019,744 MWh,38.61,,,,,,,,,,,,"119,585,352 MWh","160,733",,,
5/15/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,39.09,39.7,2019-05-15T08:28:23,39.7,2019-05-15T08:28:23,38.9,2019-05-15T14:15:54,39.5,2019-05-15T17:55:03,521,"375,120 MWh",92,"111,073,680 MWh","154,269",470,"338,400 MWh",68
5/15/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,41.02,41.35,2019-05-15T09:25:17,41.5,2019-05-15T11:39:43,40.75,2019-05-15T14:10:58,41.25,2019-05-15T15:59:32,179,"133,176 MWh",48,"2,281,104 MWh","3,066",169,"125,736 MWh",12
5/15/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,41.98,42,2019-05-15T11:23:46,42,2019-05-15T11:23:46,41.1,2019-05-15T15:07:11,42,2019-05-15T17:17:14,43,"31,992 MWh",10,"569,904 MWh",766,,,
5/15/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,45.11,45.2,2019-05-15T13:14:28,45.2,2019-05-15T13:14:28,45.1,2019-05-15T15:53:57,45.1,2019-05-15T15:53:57,6,"4,320 MWh",2,"537,120 MWh",746,5,"3,600 MWh",1
5/15/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,49.74,48.75,2019-05-15T14:22:24,48.75,2019-05-15T14:22:24,48.75,2019-05-15T14:22:24,48.75,2019-05-15T14:22:24,5,"3,725 MWh",1,,,,,
5/15/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,53.59,,,,,,,,,,,,"3,600 MWh",5,,,
5/15/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,49.05,,,,,,,,,,,,"2,976 MWh",4,,,
5/15/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,55.84,,,,,,,,,,,,,,,,
5/15/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,55.15,,,,,,,,,,,,,,,,
