;;;;;;;;;;;;;;;;;;
;EEX Power Derivatives Phelix-DE-Base-Month-Future;;;;;;;;;;;;;;;;;
Trading Day;Contract;Delivery Period;Delivery Start;Delivery End;Contract Volume;Open Price;High Price;Low Price;Last Price;"Settlement
Price";Exchange Volume MWh;Exchange Traded Contracts;Exchange Number of Trades;TradeReg Volume MWh;TradeReg Traded Contracts;TradeReg Number of Trades;Open Interest MWh (prev. day);Open Interest Contracts (prev. day)
18-07-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;37,04;0;0;0;0;0;0;0;0
18-07-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
18-07-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
18-07-2017;DEBM;2018.04;01-04-18;30-04-18;720;;;;;;0;0;0;0;0;0;0;0
17-07-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;33,97;0;0;0;0;0;0;175584;236
17-07-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;32,45;0;0;0;0;0;0;82584;111
17-07-2017;DEBM;2017.09;01-09-17;30-09-17;720;34,35;34,4;34,35;34,4;34,4;7200;10;2;0;0;0;105120;146
17-07-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;35,32;0;0;0;0;0;0;0;0
17-07-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;37,27;0;0;0;0;0;0;21600;30
17-07-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;35,16;0;0;0;0;0;0;0;0
17-07-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;37,01;0;0;0;0;0;0;0;0
17-07-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
17-07-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
17-07-2017;DEBM;2018.04;01-04-18;30-04-18;720;;;;;;0;0;0;0;0;0;0;0
14-07-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;34,57;0;0;0;0;0;0;175584;236
14-07-2017;DEBM;2017.08;01-08-17;31-08-17;744;32,7;32,7;32,7;32,7;32,75;3720;5;1;0;0;0;78864;106
14-07-2017;DEBM;2017.09;01-09-17;30-09-17;720;34,35;34,35;34,35;34,35;34,41;3600;5;1;0;0;0;101520;141
14-07-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;35,22;0;0;0;0;0;0;0;0
14-07-2017;DEBM;2017.11;01-11-17;30-11-17;720;37,5;37,5;37,5;37,5;37,25;7200;10;1;0;0;0;14400;20
14-07-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;35,13;0;0;0;0;0;0;0;0
14-07-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;36,88;0;0;0;0;0;0;0;0
14-07-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
14-07-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
14-07-2017;DEBM;2018.04;01-04-18;30-04-18;720;;;;;;0;0;0;0;0;0;0;0
13-07-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;35,12;0;0;0;0;0;0;175584;236
13-07-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;33,28;0;0;0;0;0;0;78864;106
13-07-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;34,75;0;0;0;0;0;0;101520;141
13-07-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;35,5;0;0;0;0;0;0;0;0
13-07-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;37,71;0;0;0;0;0;0;14400;20
13-07-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;35,43;0;0;0;0;0;0;0;0
13-07-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;36,97;0;0;0;0;0;0;0;0
13-07-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
13-07-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
13-07-2017;DEBM;2018.04;01-04-18;30-04-18;720;;;;;;0;0;0;0;0;0;0;0
12-07-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;35;0;0;0;0;0;0;175584;236
12-07-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;33,13;0;0;0;0;0;0;78864;106
12-07-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;34,63;0;0;0;0;0;0;101520;141
12-07-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;35,35;0;0;0;0;0;0;0;0
12-07-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;37,54;0;0;0;0;0;0;14400;20
12-07-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;35,32;0;0;0;0;0;0;0;0
12-07-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;36,91;0;0;0;0;0;0;0;0
12-07-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
12-07-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
12-07-2017;DEBM;2018.04;01-04-18;30-04-18;720;;;;;;0;0;0;0;0;0;0;0
11-07-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;34,72;0;0;0;0;0;0;175584;236
11-07-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;33,1;0;0;0;0;0;0;78864;106
11-07-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;34,78;0;0;0;0;0;0;101520;141
11-07-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;35,37;0;0;0;0;0;0;0;0
11-07-2017;DEBM;2017.11;01-11-17;30-11-17;720;37,75;37,75;37,75;37,75;37,63;10800;15;1;0;0;0;3600;5
11-07-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;35,46;0;0;0;0;0;0;0;0
11-07-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;36,93;0;0;0;0;0;0;0;0
11-07-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
11-07-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
11-07-2017;DEBM;2018.04;01-04-18;30-04-18;720;;;;;;0;0;0;0;0;0;0;0
10-07-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;34,81;0;0;0;0;0;0;175584;236
10-07-2017;DEBM;2017.08;01-08-17;31-08-17;744;33,5;33,5;33,5;33,5;33,44;5952;8;1;0;0;0;78864;106
10-07-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;34,98;0;0;0;0;0;0;101520;141
10-07-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;35,78;0;0;0;0;0;0;0;0
10-07-2017;DEBM;2017.11;01-11-17;30-11-17;720;37,9;37,9;37,9;37,9;38,06;3600;5;1;0;0;0;0;0
10-07-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;35,87;0;0;0;0;0;0;0;0
10-07-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;37,27;0;0;0;0;0;0;0;0
10-07-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
10-07-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
10-07-2017;DEBM;2018.04;01-04-18;30-04-18;720;;;;;;0;0;0;0;0;0;0;0
07-07-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;34,11;0;0;0;0;0;0;175584;236
07-07-2017;DEBM;2017.08;01-08-17;31-08-17;744;32,85;32,85;32,85;32,85;32,95;5208;7;1;0;0;0;73656;99
07-07-2017;DEBM;2017.09;01-09-17;30-09-17;720;34,55;34,55;34,55;34,55;34,72;720;1;1;0;0;0;100800;140
07-07-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;35,72;0;0;0;0;0;0;0;0
07-07-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;37,99;0;0;0;0;0;0;0;0
07-07-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;35,79;0;0;0;0;0;0;0;0
07-07-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;37,27;0;0;0;0;0;0;0;0
07-07-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
07-07-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
07-07-2017;DEBM;2018.04;01-04-18;30-04-18;720;;;;;;0;0;0;0;0;0;0;0
06-07-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;33,81;0;0;0;0;0;0;175584;236
06-07-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;32,55;0;0;0;0;0;0;73656;99
06-07-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;34,63;0;0;0;0;0;0;100800;140
06-07-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;35,27;0;0;0;0;0;0;0;0
06-07-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;37,84;0;0;0;0;0;0;0;0
06-07-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;35,68;0;0;0;0;0;0;0;0
06-07-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;37,16;0;0;0;0;0;0;0;0
06-07-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
06-07-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
06-07-2017;DEBM;2018.04;01-04-18;30-04-18;720;;;;;;0;0;0;0;0;0;0;0
05-07-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;33,3;0;0;0;0;0;0;175584;236
05-07-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;32,14;0;0;0;0;0;0;73656;99
05-07-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;34,12;0;0;0;0;0;0;100800;140
05-07-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;35,17;0;0;0;0;0;0;0;0
05-07-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;37,66;0;0;0;0;0;0;0;0
05-07-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;35,22;0;0;0;0;0;0;0;0
05-07-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;36,79;0;0;0;0;0;0;0;0
05-07-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
05-07-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
05-07-2017;DEBM;2018.04;01-04-18;30-04-18;720;;;;;;0;0;0;0;0;0;0;0
04-07-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;33,61;0;0;0;0;0;0;175584;236
04-07-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;32,15;0;0;0;0;0;0;73656;99
04-07-2017;DEBM;2017.09;01-09-17;30-09-17;720;34,2;34,2;34,2;34,2;34,24;21600;30;3;0;0;0;79200;110
04-07-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;35,47;0;0;0;0;0;0;0;0
04-07-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;37,46;0;0;0;0;0;0;0;0
04-07-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;35,23;0;0;0;0;0;0;0;0
04-07-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;36,88;0;0;0;0;0;0;0;0
04-07-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
04-07-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
04-07-2017;DEBM;2018.04;01-04-18;30-04-18;720;;;;;;0;0;0;0;0;0;0;0
03-07-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;33,62;0;0;0;0;0;0;175584;236
03-07-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;32,11;0;0;0;0;0;0;73656;99
03-07-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;34,08;0;0;0;0;0;0;79200;110
03-07-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;35,22;0;0;0;0;0;0;0;0
03-07-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;37,22;0;0;0;0;0;0;0;0
03-07-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;34,7;0;0;0;0;0;0;0;0
03-07-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;36,7;0;0;0;0;0;0;0;0
03-07-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
03-07-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
03-07-2017;DEBM;2018.04;01-04-18;30-04-18;720;;;;;;0;0;0;0;0;0;0;0
30-06-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;33,09;0;0;0;0;0;0;175584;236
30-06-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;31,55;0;0;0;0;0;0;73656;99
30-06-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;33,6;0;0;0;0;0;0;79200;110
30-06-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,68;0;0;0;0;0;0;0;0
30-06-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;36,71;0;0;0;0;0;0;0;0
30-06-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;34,23;0;0;0;0;0;0;0;0
30-06-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;36,23;0;0;0;0;0;0;0;0
30-06-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
30-06-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
30-06-2017;DEBM;2018.04;01-04-18;30-04-18;720;;;;;;0;0;0;0;0;0;0;0
29-06-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;30;0;0;0;0;0;0;99360;138
29-06-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;32,57;0;0;0;0;0;0;179304;241
29-06-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;31,32;0;0;0;0;0;0;73656;99
29-06-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;33,58;0;0;0;0;0;0;79200;110
29-06-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,72;0;0;0;0;0;0;0;0
29-06-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;36,61;0;0;0;0;0;0;0;0
29-06-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;34,16;0;0;0;0;0;0;0;0
29-06-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
29-06-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
29-06-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
28-06-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;29,93;0;0;0;0;0;0;99360;138
28-06-2017;DEBM;2017.07;01-07-17;31-07-17;744;31,8;31,9;31,75;31,75;31,95;11160;15;3;3720;5;1;93744;126
28-06-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;31,12;0;0;0;0;0;0;2976;4
28-06-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;33,43;0;0;0;0;0;0;10800;15
28-06-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,67;0;0;0;0;0;0;0;0
28-06-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;36,65;0;0;0;0;0;0;0;0
28-06-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;34,21;0;0;0;0;0;0;0;0
28-06-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
28-06-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
28-06-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
27-06-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;29,73;0;0;0;0;0;0;99360;138
27-06-2017;DEBM;2017.07;01-07-17;31-07-17;744;31,25;31,5;31,25;31,5;31,51;7440;10;2;0;0;0;86304;116
27-06-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;31,01;0;0;0;0;0;0;2976;4
27-06-2017;DEBM;2017.09;01-09-17;30-09-17;720;33,1;33,1;33,1;33,1;33,25;3600;5;1;0;0;0;7200;10
27-06-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,56;0;0;0;0;0;0;0;0
27-06-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;36,46;0;0;0;0;0;0;0;0
27-06-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;34,02;0;0;0;0;0;0;0;0
27-06-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
27-06-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
27-06-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
26-06-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;29,75;0;0;0;0;0;0;99360;138
26-06-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;31,66;0;0;0;0;0;0;86304;116
26-06-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;31,05;0;0;0;0;0;0;2976;4
26-06-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;33,15;0;0;0;0;0;0;7200;10
26-06-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,27;0;0;0;0;0;0;0;0
26-06-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;36,27;0;0;0;0;0;0;0;0
26-06-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;33,87;0;0;0;0;0;0;0;0
26-06-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
26-06-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
26-06-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
23-06-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;29,6;0;0;0;0;0;0;99360;138
23-06-2017;DEBM;2017.07;01-07-17;31-07-17;744;32;32;31,75;31,75;31,55;29760;40;4;0;0;0;63984;86
23-06-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;31,16;0;0;0;0;0;0;2976;4
23-06-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;33,18;0;0;0;0;0;0;7200;10
23-06-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,29;0;0;0;0;0;0;0;0
23-06-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;36,21;0;0;0;0;0;0;0;0
23-06-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;33,75;0;0;0;0;0;0;0;0
23-06-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
23-06-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
23-06-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
22-06-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;29,42;0;0;0;0;0;0;99360;138
22-06-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;32,35;0;0;0;0;0;0;63984;86
22-06-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;31,72;0;0;0;0;0;0;2976;4
22-06-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;33,4;0;0;0;0;0;0;7200;10
22-06-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,55;0;0;0;0;0;0;0;0
22-06-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;36,55;0;0;0;0;0;0;0;0
22-06-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;34,1;0;0;0;0;0;0;0;0
22-06-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
22-06-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
22-06-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
21-06-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;29,98;0;0;0;0;0;0;99360;138
21-06-2017;DEBM;2017.07;01-07-17;31-07-17;744;32,7;32,7;32,7;32,7;32,73;11160;15;3;0;0;0;52824;71
21-06-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;32;0;0;0;0;0;0;2976;4
21-06-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;33,45;0;0;0;0;0;0;7200;10
21-06-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,76;0;0;0;0;0;0;0;0
21-06-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;36,79;0;0;0;0;0;0;0;0
21-06-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;34,35;0;0;0;0;0;0;0;0
21-06-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
21-06-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
21-06-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
20-06-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;30,01;0;0;0;0;0;0;99360;138
20-06-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;32,8;0;0;0;0;0;0;52824;71
20-06-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;32,13;0;0;0;0;0;0;2976;4
20-06-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;33,55;0;0;0;0;0;0;7200;10
20-06-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;35,01;0;0;0;0;0;0;0;0
20-06-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;37,05;0;0;0;0;0;0;0;0
20-06-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;34,6;0;0;0;0;0;0;0;0
20-06-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
20-06-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
20-06-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
19-06-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;29,99;0;0;0;0;0;0;99360;138
19-06-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;32,58;0;0;0;0;0;0;52824;71
19-06-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;31,9;0;0;0;0;0;0;2976;4
19-06-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;33,5;0;0;0;0;0;0;7200;10
19-06-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,82;0;0;0;0;0;0;0;0
19-06-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;36,85;0;0;0;0;0;0;0;0
19-06-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;34,34;0;0;0;0;0;0;0;0
19-06-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
19-06-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
19-06-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
16-06-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;29,8;0;0;0;0;0;0;99360;138
16-06-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;32,45;0;0;0;0;0;0;52824;71
16-06-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;31,65;0;0;0;0;0;0;2976;4
16-06-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;33,28;0;0;0;0;0;0;7200;10
16-06-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,67;0;0;0;0;0;0;0;0
16-06-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;36,45;0;0;0;0;0;0;0;0
16-06-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;33,95;0;0;0;0;0;0;0;0
16-06-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
16-06-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
16-06-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
15-06-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;29,96;0;0;0;0;0;0;99360;138
15-06-2017;DEBM;2017.07;01-07-17;31-07-17;744;32,8;32,8;32,8;32,8;32,82;3720;5;1;0;0;0;49104;66
15-06-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;31,7;0;0;0;0;0;0;2976;4
15-06-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;33,34;0;0;0;0;0;0;7200;10
15-06-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,51;0;0;0;0;0;0;0;0
15-06-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;36,29;0;0;0;0;0;0;0;0
15-06-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;33,79;0;0;0;0;0;0;0;0
15-06-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
15-06-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
15-06-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
14-06-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;29,89;0;0;0;0;0;0;99360;138
14-06-2017;DEBM;2017.07;01-07-17;31-07-17;744;32,7;32,7;32,7;32,7;32,65;18600;25;1;0;0;0;30504;41
14-06-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;31,55;0;0;0;0;0;0;2976;4
14-06-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;33,18;0;0;0;0;0;0;7200;10
14-06-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,52;0;0;0;0;0;0;0;0
14-06-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;36,3;0;0;0;0;0;0;0;0
14-06-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;33,8;0;0;0;0;0;0;0;0
14-06-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
14-06-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
14-06-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
13-06-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;29,83;0;0;0;0;0;0;99360;138
13-06-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;32,84;0;0;0;0;0;0;30504;41
13-06-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;31,87;0;0;0;0;0;0;2976;4
13-06-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;33,47;0;0;0;0;0;0;7200;10
